dataset_name,dataset_version,experiment_fingerprint,topology_id,scenario_id,scenario_index,scenario_group_id,pair_id,source,destination,endpoint_pair_string,ranking_group_id,route_id,local_route_id,route_number,path_string,split,difficulty,hop_count,total_fibre_loss_db,maximum_link_loss_db,bottleneck_link_success_estimate,min_memory_requirement_margin,mean_reservation_occupancy_pre,fidelity_margin_estimate,deadline_margin_ms,route_degraded_link_fraction,route_contains_hotspot,effective_efficiency,coherence_time_s,feasible_label,success_probability,rollout_count,success_count,success_probability_wilson_lower,success_probability_wilson_upper
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_034,34,train_mesh_8node_multipair_01::scenario_034,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_034::pair_04,pair_04_route_04,route_04,4,R2 -> R5 -> R4 -> R3 -> R7,train,hard,4,15.301556387131626,4.715100964687996,0.04977301083560946,0,0.15,-0.015072235202185036,3.799471432730106,0.5,1,0.5429589575466246,0.13349258693554167,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_01,pair_01_route_01,route_01,1,R0 -> R1 -> R3 -> R7,train,moderate,3,11.879999999999999,4.199999999999999,0.12072163481068168,6,0.0,0.11286131604890415,3.576653074526035,0.0,0,0.7969068351718653,0.410793587783613,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_01,pair_01_route_02,route_02,2,R0 -> R1 -> R4 -> R3 -> R7,train,moderate,4,16.013506256266876,4.600099763230889,0.11009691039028723,6,0.0,0.03741767464265411,3.3958536868756823,0.5,0,0.7969068351718653,0.410793587783613,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_01,pair_01_route_03,route_03,3,R0 -> R2 -> R5 -> R6 -> R7,train,moderate,4,8.52,2.56,0.1761104423855753,2,0.1,0.03741767464265411,3.3592583388934414,0.0,1,0.7969068351718653,0.410793587783613,1,0.8,5,4,0.3755346297625253,0.9637758913675698
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_01,pair_01_route_04,route_04,4,R0 -> R2 -> R4 -> R3 -> R7,train,moderate,4,13.997490294149932,4.199999999999999,0.12072163481068168,6,0.0,0.03741767464265411,3.3592583388934414,0.5,0,0.7969068351718653,0.410793587783613,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_036::pair_02,pair_02_route_01,route_01,1,R0 -> R2 -> R5 -> R6,train,moderate,3,6.31,2.56,0.1761104423855753,2,0.125,0.11286131604890415,3.5192583388934415,0.0,1,0.7969068351718653,0.410793587783613,1,0.8,5,4,0.3755346297625253,0.9637758913675698
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_036::pair_02,pair_02_route_02,route_02,2,R0 -> R1 -> R4 -> R6,train,moderate,3,13.392873841642814,4.952774078411925,0.10150973644044078,6,0.0,0.11286131604890415,3.4850853221328952,0.6666666666666666,0,0.7969068351718653,0.410793587783613,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_036::pair_02,pair_02_route_03,route_03,3,R0 -> R2 -> R4 -> R6,train,moderate,3,11.376857879525872,4.952774078411925,0.10150973644044078,6,0.0,0.11286131604890415,3.4850853221328952,0.6666666666666666,0,0.7969068351718653,0.410793587783613,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_036::pair_02,pair_02_route_04,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,train,moderate,4,13.15683293871815,4.600099763230889,0.11009691039028723,2,0.1,0.03741767464265411,3.3958536868756823,0.5,1,0.7969068351718653,0.410793587783613,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_03,pair_03_route_01,route_01,1,R1 -> R3 -> R7,train,moderate,2,8.04,4.199999999999999,0.12072163481068168,6,0.0,0.19645537854890416,3.716653074526035,0.0,0,0.7969068351718653,0.410793587783613,1,0.8,5,4,0.3755346297625253,0.9637758913675698
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_03,pair_03_route_02,route_02,2,R1 -> R4 -> R3 -> R7,train,moderate,3,12.173506256266874,4.600099763230889,0.11009691039028723,6,0.0,0.11286131604890415,3.5458536868756823,0.6666666666666666,0,0.7969068351718653,0.410793587783613,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_03,pair_03_route_03,route_03,3,R1 -> R4 -> R6 -> R7,train,moderate,3,11.762873841642815,4.952774078411925,0.10150973644044078,6,0.0,0.11286131604890415,3.4850853221328952,0.6666666666666666,0,0.7969068351718653,0.410793587783613,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_03,pair_03_route_04,route_04,4,R1 -> R4 -> R5 -> R6 -> R7,train,moderate,4,11.52683293871815,4.600099763230889,0.11009691039028723,2,0.1,0.03741767464265411,3.3958536868756823,0.5,1,0.7969068351718653,0.410793587783613,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_04,pair_04_route_01,route_01,1,R2 -> R5 -> R6 -> R7,train,moderate,3,5.959999999999999,2.21,0.19089084834190562,2,0.125,0.11286131604890415,3.5798290172536147,0.0,1,0.7969068351718653,0.410793587783613,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_04,pair_04_route_02,route_02,2,R2 -> R4 -> R3 -> R7,train,moderate,3,11.437490294149931,4.199999999999999,0.12072163481068168,6,0.0,0.11286131604890415,3.576653074526035,0.6666666666666666,0,0.7969068351718653,0.410793587783613,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_04,pair_04_route_03,route_03,3,R2 -> R4 -> R6 -> R7,train,moderate,3,11.026857879525872,4.952774078411925,0.10150973644044078,6,0.0,0.11286131604890415,3.4850853221328952,0.6666666666666666,0,0.7969068351718653,0.410793587783613,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_036,36,train_mesh_8node_multipair_01::scenario_036,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_036::pair_04,pair_04_route_04,route_04,4,R2 -> R5 -> R4 -> R3 -> R7,train,moderate,4,12.740139668523245,4.199999999999999,0.12072163481068168,2,0.1,0.03741767464265411,3.436653074526035,0.5,1,0.7969068351718653,0.410793587783613,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_01,pair_01_route_01,route_01,1,R0 -> R1 -> R3 -> R7,train,moderate,3,11.879999999999999,4.199999999999999,0.0998584966011745,6,0.0,0.10445055833176198,5.791807989246475,0.0,0,0.7247821842855453,0.11086126602633135,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_01,pair_01_route_02,route_02,2,R0 -> R1 -> R4 -> R3 -> R7,train,moderate,4,13.24,4.199999999999999,0.0998584966011745,6,0.0,0.02900691692551194,5.614225634546455,0.0,0,0.7247821842855453,0.11086126602633135,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_01,pair_01_route_03,route_03,3,R0 -> R2 -> R5 -> R6 -> R7,train,moderate,4,13.199542149632407,3.96605961303509,0.10538506361801858,3,0.075,0.02900691692551194,5.572333148902754,1.0,1,0.7247821842855453,0.11086126602633135,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_01,pair_01_route_04,route_04,4,R0 -> R2 -> R4 -> R3 -> R7,train,moderate,4,12.886059613035089,4.199999999999999,0.0998584966011745,6,0.0,0.02900691692551194,5.572333148902754,0.25,0,0.7247821842855453,0.11086126602633135,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_037::pair_02,pair_02_route_01,route_01,1,R0 -> R2 -> R5 -> R6,train,moderate,3,9.775717249316958,3.96605961303509,0.10538506361801858,3,0.09375,0.10445055833176198,5.732333148902754,1.0,1,0.7247821842855453,0.11086126602633135,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_037::pair_02,pair_02_route_02,route_02,2,R0 -> R1 -> R4 -> R6,train,moderate,3,10.07,3.8400000000000003,0.10848882944339361,6,0.0,0.10445055833176198,5.70381248312337,0.0,0,0.7247821842855453,0.11086126602633135,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_037::pair_02,pair_02_route_03,route_03,3,R0 -> R2 -> R4 -> R6,train,moderate,3,9.716059613035089,3.96605961303509,0.10538506361801858,6,0.0,0.10445055833176198,5.70381248312337,0.3333333333333333,0,0.7247821842855453,0.11086126602633135,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_037::pair_02,pair_02_route_04,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,train,moderate,4,11.396249359964022,3.8400000000000003,0.10848882944339361,3,0.075,0.02900691692551194,5.614225634546455,0.25,1,0.7247821842855453,0.11086126602633135,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_03,pair_03_route_01,route_01,1,R1 -> R3 -> R7,train,moderate,2,8.04,4.199999999999999,0.0998584966011745,6,0.0,0.188044620831762,5.931807989246475,0.0,0,0.7247821842855453,0.11086126602633135,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_03,pair_03_route_02,route_02,2,R1 -> R4 -> R3 -> R7,train,moderate,3,9.399999999999999,4.199999999999999,0.0998584966011745,6,0.0,0.10445055833176198,5.764225634546454,0.0,0,0.7247821842855453,0.11086126602633135,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_03,pair_03_route_03,route_03,3,R1 -> R4 -> R6 -> R7,train,moderate,3,9.653824900315449,3.4238249003154486,0.11939950692008788,6,0.0,0.10445055833176198,5.70381248312337,0.3333333333333333,0,0.7247821842855453,0.11086126602633135,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_03,pair_03_route_04,route_04,4,R1 -> R4 -> R5 -> R6 -> R7,train,moderate,4,10.980074260279471,3.4238249003154486,0.11939950692008788,3,0.075,0.02900691692551194,5.614225634546455,0.5,1,0.7247821842855453,0.11086126602633135,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_04,pair_04_route_01,route_01,1,R2 -> R5 -> R6 -> R7,train,moderate,3,9.233482536597318,3.4238249003154486,0.11939950692008788,3,0.09375,0.10445055833176198,5.793769194772584,1.0,1,0.7247821842855453,0.11086126602633135,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_04,pair_04_route_02,route_02,2,R2 -> R4 -> R3 -> R7,train,moderate,3,8.92,4.199999999999999,0.0998584966011745,6,0.0,0.10445055833176198,5.791807989246475,0.0,0,0.7247821842855453,0.11086126602633135,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_04,pair_04_route_03,route_03,3,R2 -> R4 -> R6 -> R7,train,moderate,3,9.173824900315449,3.4238249003154486,0.11939950692008788,6,0.0,0.10445055833176198,5.70381248312337,0.3333333333333333,0,0.7247821842855453,0.11086126602633135,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_037,37,train_mesh_8node_multipair_01::scenario_037,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_037::pair_04,pair_04_route_04,route_04,4,R2 -> R5 -> R4 -> R3 -> R7,train,moderate,4,11.653408276317846,4.199999999999999,0.0998584966011745,3,0.075,0.02900691692551194,5.651807989246475,0.25,1,0.7247821842855453,0.11086126602633135,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_01,pair_01_route_01,route_01,1,R0 -> R1 -> R3 -> R7,train,hard,3,11.879999999999999,4.199999999999999,0.06132542532605404,3,0.125,0.0982567297910032,2.5159395578092756,0.0,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_01,pair_01_route_02,route_02,2,R0 -> R1 -> R4 -> R3 -> R7,train,hard,4,20.927891551187198,7.435322048761845,0.029114434836352007,3,0.1,0.022813088384753155,2.3178987846196737,0.5,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_01,pair_01_route_03,route_03,3,R0 -> R2 -> R5 -> R6 -> R7,train,hard,4,8.52,2.56,0.08946240498309863,3,0.1,0.022813088384753155,2.3010681284123353,0.0,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_01,pair_01_route_04,route_04,4,R0 -> R2 -> R4 -> R3 -> R7,train,hard,4,18.458240023385304,6.245670520959951,0.038288955293181895,3,0.1,0.022813088384753155,2.3010681284123353,0.5,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_039::pair_02,pair_02_route_01,route_01,1,R0 -> R2 -> R5 -> R6,train,hard,3,6.31,2.56,0.08946240498309863,3,0.125,0.0982567297910032,2.461068128412335,0.0,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_039::pair_02,pair_02_route_02,route_02,2,R0 -> R1 -> R4 -> R6,train,hard,3,19.280685454595435,8.005363405833588,0.02553314011001755,3,0.125,0.0982567297910032,2.403081220865058,0.6666666666666666,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_039::pair_02,pair_02_route_03,route_03,3,R0 -> R2 -> R4 -> R6,train,hard,3,16.811033926793538,8.005363405833588,0.02553314011001755,3,0.125,0.0982567297910032,2.403081220865058,0.6666666666666666,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_039::pair_02,pair_02_route_04,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,train,hard,4,17.882203414603076,7.435322048761845,0.029114434836352007,3,0.1,0.022813088384753155,2.3178987846196737,0.5,1,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_03,pair_03_route_01,route_01,1,R1 -> R3 -> R7,train,hard,2,8.04,4.199999999999999,0.06132542532605404,6,0.0,0.1818507922910032,2.6559395578092753,0.0,0,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_03,pair_03_route_02,route_02,2,R1 -> R4 -> R3 -> R7,train,hard,3,17.087891551187198,7.435322048761845,0.029114434836352007,6,0.0,0.0982567297910032,2.467898784619673,0.6666666666666666,0,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_03,pair_03_route_03,route_03,3,R1 -> R4 -> R6 -> R7,train,hard,3,17.650685454595433,8.005363405833588,0.02553314011001755,6,0.0,0.0982567297910032,2.403081220865058,0.6666666666666666,0,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_03,pair_03_route_04,route_04,4,R1 -> R4 -> R5 -> R6 -> R7,train,hard,4,16.252203414603077,7.435322048761845,0.029114434836352007,6,0.0,0.022813088384753155,2.3178987846196737,0.5,0,0.5679829281316302,0.07386787815751539,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_039,39,train_mesh_8node_multipair_01::scenario_039,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_039::pair_04,pair_04_route_01,route_01,1,R2 -> R5 -> R6 -> R7,train,hard,3,5.959999999999999,2.21,0.09697070855424524,6,0.0,0.0982567297910032,2.522191532354907,0.0,0,0.5679829281316302,0.07386787815751539,0,0.2,5,1,0.036224108632430085,0.6244653702374747
